NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION		93	-0.47444972	-1.5257558	0.0	0.35657457	1.0	1446	tags=20%, list=7%, signal=22%	
GOBP_REGULATION_OF_BONE_REMODELING	GOBP_REGULATION_OF_BONE_REMODELING		33	-0.56213135	-1.5254552	0.033771105	0.3540259	1.0	2257	tags=36%, list=12%, signal=41%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		24	-0.60353065	-1.524872	0.025242718	0.35246742	1.0	3137	tags=29%, list=16%, signal=35%	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_HETEROTYPIC_CELL_CELL_ADHESION		49	-0.5309628	-1.52467	0.022857143	0.34991056	1.0	3307	tags=29%, list=17%, signal=34%	
GOBP_ADRENAL_GLAND_DEVELOPMENT	GOBP_ADRENAL_GLAND_DEVELOPMENT		21	-0.62925917	-1.5227861	0.031809144	0.3520647	1.0	3730	tags=52%, list=19%, signal=65%	
GOBP_GLUCOSE_CATABOLIC_PROCESS	GOBP_GLUCOSE_CATABOLIC_PROCESS		16	-0.6579183	-1.5212555	0.043643262	0.35315442	1.0	741	tags=25%, list=4%, signal=26%	
GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION		19	-0.64103454	-1.5212188	0.028571429	0.35016367	1.0	4352	tags=53%, list=22%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		48	-0.5223923	-1.5210788	0.03505535	0.34753102	1.0	1382	tags=23%, list=7%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		27	-0.5907435	-1.5189514	0.03195489	0.3500276	1.0	1912	tags=26%, list=10%, signal=29%	
GOBP_REGULATION_OF_MYELINATION	GOBP_REGULATION_OF_MYELINATION		36	-0.55844945	-1.5188657	0.025896415	0.34733796	1.0	2842	tags=31%, list=15%, signal=36%	
GOBP_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_TRIGLYCERIDE_METABOLIC_PROCESS		81	-0.47491908	-1.5187838	0.0116731515	0.34468588	1.0	2084	tags=30%, list=11%, signal=33%	
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	GOBP_REGULATION_OF_TOLERANCE_INDUCTION		16	-0.675752	-1.5180207	0.033898305	0.34392494	1.0	652	tags=19%, list=3%, signal=19%	
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS		69	-0.49405128	-1.5151578	0.019455252	0.34864178	1.0	2951	tags=32%, list=15%, signal=37%	
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	GOBP_REGULATION_OF_EXOSOMAL_SECRETION		18	-0.61997455	-1.5118093	0.03868472	0.35517633	1.0	3043	tags=33%, list=16%, signal=39%	
GOBP_ASTROCYTE_ACTIVATION	GOBP_ASTROCYTE_ACTIVATION		16	-0.6593551	-1.5100026	0.028462999	0.3572637	1.0	3720	tags=50%, list=19%, signal=62%	
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING		29	-0.5687318	-1.5079738	0.028355388	0.35967186	1.0	2964	tags=34%, list=15%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY		35	-0.5507718	-1.5078474	0.021032505	0.35712275	1.0	3008	tags=34%, list=15%, signal=40%	
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS		18	-0.63241255	-1.5076663	0.035433073	0.3547612	1.0	3369	tags=56%, list=17%, signal=67%	
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		18	-0.63266253	-1.5068742	0.03168317	0.35441542	1.0	2912	tags=33%, list=15%, signal=39%	
GOBP_RETINA_HOMEOSTASIS	GOBP_RETINA_HOMEOSTASIS		57	-0.5053796	-1.5057428	0.02131783	0.35491306	1.0	2026	tags=25%, list=10%, signal=27%	
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE		21	-0.6145323	-1.5023537	0.024299065	0.36150065	1.0	576	tags=19%, list=3%, signal=20%	
GOBP_ENDOCYTOSIS	GOBP_ENDOCYTOSIS		495	-0.38723034	-1.5007823	0.0	0.36338717	1.0	3379	tags=26%, list=17%, signal=31%	
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION		16	-0.65721893	-1.4997112	0.03522505	0.36346734	1.0	861	tags=19%, list=4%, signal=20%	
GOBP_REGULATION_OF_PHAGOCYTOSIS	GOBP_REGULATION_OF_PHAGOCYTOSIS		76	-0.4809191	-1.4986274	0.00952381	0.36390978	1.0	1533	tags=18%, list=8%, signal=20%	
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT		18	-0.63649976	-1.4968764	0.039179105	0.3659169	1.0	926	tags=28%, list=5%, signal=29%	
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE		22	-0.60735047	-1.4961641	0.046092186	0.36530426	1.0	2472	tags=27%, list=13%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS		17	-0.6573281	-1.4957367	0.043912176	0.36374122	1.0	3370	tags=47%, list=17%, signal=57%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		108	-0.45390248	-1.4957002	0.0036697248	0.36112958	1.0	3096	tags=24%, list=16%, signal=28%	
GOBP_APOPTOTIC_CELL_CLEARANCE	GOBP_APOPTOTIC_CELL_CLEARANCE		45	-0.5159773	-1.4931262	0.03245436	0.36587536	1.0	3369	tags=33%, list=17%, signal=40%	
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION		67	-0.48606396	-1.4921092	0.015655577	0.3660594	1.0	3444	tags=36%, list=18%, signal=43%	
GOBP_INNERVATION	GOBP_INNERVATION		19	-0.62239724	-1.4907428	0.035714287	0.3671925	1.0	1364	tags=26%, list=7%, signal=28%	
GOBP_REGULATION_OF_GTPASE_ACTIVITY	GOBP_REGULATION_OF_GTPASE_ACTIVITY		313	-0.39921522	-1.4892725	0.0	0.3687088	1.0	3467	tags=28%, list=18%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		31	-0.55587167	-1.4889817	0.037190083	0.36682037	1.0	1830	tags=23%, list=9%, signal=25%	
GOBP_REGULATION_OF_BONE_MINERALIZATION	GOBP_REGULATION_OF_BONE_MINERALIZATION		55	-0.4988915	-1.4877734	0.02008032	0.36761466	1.0	3409	tags=29%, list=18%, signal=35%	
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY		21	-0.61608964	-1.4876317	0.032258064	0.36548263	1.0	3839	tags=33%, list=20%, signal=41%	
GOBP_MESONEPHROS_DEVELOPMENT	GOBP_MESONEPHROS_DEVELOPMENT		75	-0.47824386	-1.4868983	0.019455252	0.36505947	1.0	4668	tags=47%, list=24%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		54	-0.4966682	-1.4861758	0.017509727	0.3644746	1.0	2531	tags=28%, list=13%, signal=32%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		102	-0.45565513	-1.4823776	0.007889546	0.37239462	1.0	3222	tags=30%, list=17%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		25	-0.59544796	-1.4814557	0.04048583	0.3726468	1.0	434	tags=12%, list=2%, signal=12%	
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS		22	-0.60770816	-1.4813818	0.04797048	0.3703126	1.0	2049	tags=27%, list=11%, signal=30%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		98	-0.4578215	-1.479722	0.013888889	0.37239757	1.0	3409	tags=32%, list=18%, signal=38%	
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS	GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS		24	-0.57688385	-1.4785585	0.026262626	0.37304658	1.0	2389	tags=25%, list=12%, signal=28%	
GOBP_REGULATION_OF_RECEPTOR_RECYCLING	GOBP_REGULATION_OF_RECEPTOR_RECYCLING		19	-0.6269287	-1.4780985	0.051376145	0.37190324	1.0	1640	tags=26%, list=8%, signal=29%	
GOBP_RESPONSE_TO_STEROL	GOBP_RESPONSE_TO_STEROL		24	-0.5903286	-1.4750751	0.03307393	0.37788796	1.0	3913	tags=38%, list=20%, signal=47%	
GOBP_BLOOD_VESSEL_REMODELING	GOBP_BLOOD_VESSEL_REMODELING		32	-0.563279	-1.4741741	0.042718448	0.37801215	1.0	4962	tags=56%, list=26%, signal=75%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		118	-0.44054875	-1.4737607	0.009328358	0.3765949	1.0	2526	tags=21%, list=13%, signal=24%	
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT		31	-0.5580248	-1.4729933	0.047904193	0.37645546	1.0	1259	tags=13%, list=6%, signal=14%	
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION		23	-0.58053213	-1.472579	0.055762082	0.37526104	1.0	1534	tags=22%, list=8%, signal=24%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		233	-0.40881488	-1.4725385	0.0	0.3729587	1.0	3125	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY		227	-0.4116208	-1.4721452	0.0	0.37166837	1.0	3467	tags=27%, list=18%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS		17	-0.6247353	-1.4703549	0.055666003	0.37412918	1.0	1064	tags=18%, list=5%, signal=19%	
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		71	-0.4776182	-1.4701138	0.027829314	0.37249675	1.0	2710	tags=25%, list=14%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		57	-0.49076006	-1.46677	0.036190476	0.37973264	1.0	2955	tags=28%, list=15%, signal=33%	
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION		18	-0.62123275	-1.4662824	0.046464648	0.37883362	1.0	1382	tags=28%, list=7%, signal=30%	
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE		32	-0.550549	-1.4646674	0.038986355	0.38111994	1.0	2026	tags=28%, list=10%, signal=31%	
GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS		16	-0.63381994	-1.4642775	0.052	0.37974423	1.0	1556	tags=13%, list=8%, signal=14%	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS		33	-0.548512	-1.4626429	0.041420117	0.38201025	1.0	3369	tags=39%, list=17%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE		29	-0.54849625	-1.4604006	0.043824703	0.38584495	1.0	3888	tags=52%, list=20%, signal=65%	
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION		49	-0.5006129	-1.4600333	0.029045643	0.38437372	1.0	3252	tags=37%, list=17%, signal=44%	
GOBP_TRABECULA_FORMATION	GOBP_TRABECULA_FORMATION		17	-0.62570804	-1.4591333	0.058577407	0.38464934	1.0	1968	tags=29%, list=10%, signal=33%	
GOBP_COLLAGEN_CATABOLIC_PROCESS	GOBP_COLLAGEN_CATABOLIC_PROCESS		28	-0.57252765	-1.4578762	0.033210333	0.38583633	1.0	2164	tags=46%, list=11%, signal=52%	
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING		32	-0.54693943	-1.4572104	0.038535647	0.38573828	1.0	1964	tags=28%, list=10%, signal=31%	
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS		26	-0.57888144	-1.4569032	0.040650405	0.38440937	1.0	1263	tags=23%, list=6%, signal=25%	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		28	-0.5504376	-1.456365	0.057613168	0.3836492	1.0	3137	tags=29%, list=16%, signal=34%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		41	-0.51282454	-1.4559541	0.033797216	0.3826837	1.0	1502	tags=12%, list=8%, signal=13%	
GOBP_PULMONARY_VALVE_DEVELOPMENT	GOBP_PULMONARY_VALVE_DEVELOPMENT		17	-0.62950724	-1.4540665	0.047058824	0.38609022	1.0	3107	tags=53%, list=16%, signal=63%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		182	-0.41622007	-1.4517007	0.0075901328	0.39076573	1.0	3409	tags=30%, list=18%, signal=36%	
GOBP_CALCINEURIN_MEDIATED_SIGNALING	GOBP_CALCINEURIN_MEDIATED_SIGNALING		41	-0.52082396	-1.4498863	0.048262548	0.39362875	1.0	3256	tags=39%, list=17%, signal=47%	
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		93	-0.4529916	-1.4497603	0.022	0.39169216	1.0	3732	tags=31%, list=19%, signal=38%	
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		143	-0.42216784	-1.4494606	0.0018796993	0.39034405	1.0	3251	tags=27%, list=17%, signal=33%	
GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS	GOBP_CELLULAR_SODIUM_ION_HOMEOSTASIS		16	-0.6340651	-1.4492918	0.06198347	0.3886978	1.0	2901	tags=31%, list=15%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		29	-0.5622015	-1.448827	0.039215688	0.38768098	1.0	2649	tags=41%, list=14%, signal=48%	
GOBP_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS		18	-0.6307923	-1.4478376	0.07942974	0.38842174	1.0	2369	tags=28%, list=12%, signal=32%	
GOBP_REGULATION_OF_TELOMERE_CAPPING	GOBP_REGULATION_OF_TELOMERE_CAPPING		26	-0.56180054	-1.4466331	0.04819277	0.38972467	1.0	2908	tags=27%, list=15%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS		22	-0.58587784	-1.4460391	0.058270678	0.38911775	1.0	2868	tags=32%, list=15%, signal=37%	
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		269	-0.3928722	-1.445547	0.001776199	0.38836202	1.0	2944	tags=26%, list=15%, signal=31%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		143	-0.42168003	-1.4450449	0.0018903592	0.38772628	1.0	3409	tags=30%, list=18%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION		48	-0.49884924	-1.4450073	0.027722772	0.38574558	1.0	982	tags=27%, list=5%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION		39	-0.5157497	-1.4414558	0.040462427	0.39370158	1.0	3243	tags=31%, list=17%, signal=37%	
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS		87	-0.45321557	-1.4410571	0.019762846	0.39286524	1.0	4541	tags=33%, list=23%, signal=43%	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GOBP_ROOF_OF_MOUTH_DEVELOPMENT		70	-0.46879143	-1.4402803	0.028680688	0.39312437	1.0	3798	tags=33%, list=20%, signal=41%	
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	GOBP_REGULATION_OF_VASCULAR_PERMEABILITY		36	-0.53430253	-1.4401015	0.036821704	0.391683	1.0	2099	tags=36%, list=11%, signal=40%	
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_REGULATION_OF_CELL_MATRIX_ADHESION		103	-0.43892503	-1.4398686	0.013513514	0.3902092	1.0	1901	tags=27%, list=10%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION		45	-0.5044691	-1.4384271	0.03508772	0.39223468	1.0	3222	tags=36%, list=17%, signal=43%	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		20	-0.582376	-1.4382294	0.055555556	0.39080417	1.0	548	tags=15%, list=3%, signal=15%	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS		53	-0.49039438	-1.4381541	0.029761905	0.3890476	1.0	3101	tags=25%, list=16%, signal=29%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		54	-0.4899295	-1.4377437	0.03364486	0.38824564	1.0	3222	tags=28%, list=17%, signal=33%	
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY		99	-0.44451708	-1.4367424	0.01171875	0.3892285	1.0	1724	tags=23%, list=9%, signal=25%	
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS		19	-0.60925907	-1.4363259	0.06952965	0.38846263	1.0	4100	tags=47%, list=21%, signal=60%	
GOBP_CELLULAR_RESPONSE_TO_STEROL	GOBP_CELLULAR_RESPONSE_TO_STEROL		17	-0.6175195	-1.4361684	0.061895553	0.3869582	1.0	3720	tags=41%, list=19%, signal=51%	
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA		211	-0.401732	-1.435742	0.003875969	0.38619393	1.0	2384	tags=21%, list=12%, signal=24%	
GOBP_RESPONSE_TO_WOUNDING	GOBP_RESPONSE_TO_WOUNDING		444	-0.3734233	-1.4327991	0.0	0.3925129	1.0	2889	tags=22%, list=15%, signal=25%	
GOBP_AXONEME_ASSEMBLY	GOBP_AXONEME_ASSEMBLY		71	-0.46605754	-1.4326802	0.037848607	0.39091003	1.0	3828	tags=34%, list=20%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		24	-0.5674191	-1.4320768	0.030487806	0.39063972	1.0	2923	tags=42%, list=15%, signal=49%	
GOBP_GLAND_MORPHOGENESIS	GOBP_GLAND_MORPHOGENESIS		93	-0.44525158	-1.4299597	0.02970297	0.3947847	1.0	2225	tags=20%, list=11%, signal=23%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		74	-0.4611402	-1.429819	0.04208417	0.39318997	1.0	3141	tags=36%, list=16%, signal=43%	
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS		15	-0.624465	-1.4284617	0.05421687	0.39498672	1.0	972	tags=20%, list=5%, signal=21%	
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT		445	-0.3723674	-1.4275038	0.0	0.39569876	1.0	3261	tags=25%, list=17%, signal=29%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		134	-0.42592758	-1.426086	0.014814815	0.39781684	1.0	3381	tags=34%, list=17%, signal=40%	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE		29	-0.54202884	-1.4259311	0.05905512	0.39629078	1.0	3493	tags=38%, list=18%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION		164	-0.41761252	-1.4247681	0.0114722755	0.39773247	1.0	3703	tags=27%, list=19%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION		52	-0.48798022	-1.4234979	0.03787879	0.3995166	1.0	3118	tags=27%, list=16%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING		37	-0.52260464	-1.4228636	0.060546875	0.39943504	1.0	1981	tags=32%, list=10%, signal=36%	
GOBP_DETECTION_OF_BIOTIC_STIMULUS	GOBP_DETECTION_OF_BIOTIC_STIMULUS		28	-0.54751563	-1.4219698	0.05479452	0.4002078	1.0	1274	tags=29%, list=7%, signal=31%	
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS		20	-0.5833959	-1.4215901	0.06275304	0.39949805	1.0	3732	tags=35%, list=19%, signal=43%	
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN		92	-0.44126475	-1.4200493	0.025830258	0.40209067	1.0	2710	tags=27%, list=14%, signal=31%	
GOBP_REGULATION_OF_BONE_RESORPTION	GOBP_REGULATION_OF_BONE_RESORPTION		29	-0.55155367	-1.4196835	0.05532787	0.40133572	1.0	2257	tags=34%, list=12%, signal=39%	
GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE		23	-0.5631809	-1.4191173	0.084645666	0.4010206	1.0	1199	tags=17%, list=6%, signal=19%	
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS		21	-0.5774602	-1.4182652	0.07254902	0.40152648	1.0	1711	tags=33%, list=9%, signal=37%	
GOBP_BONE_MINERALIZATION	GOBP_BONE_MINERALIZATION		83	-0.4455652	-1.4182135	0.020912547	0.39983004	1.0	2769	tags=23%, list=14%, signal=27%	
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION		18	-0.5986934	-1.4179441	0.08016032	0.39875284	1.0	2651	tags=44%, list=14%, signal=51%	
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION		37	-0.51503813	-1.417598	0.04819277	0.39788216	1.0	4737	tags=35%, list=24%, signal=46%	
GOBP_RECEPTOR_METABOLIC_PROCESS	GOBP_RECEPTOR_METABOLIC_PROCESS		136	-0.4201784	-1.417134	0.01682243	0.39735293	1.0	1862	tags=17%, list=10%, signal=19%	
GOBP_ZYMOGEN_ACTIVATION	GOBP_ZYMOGEN_ACTIVATION		53	-0.4807379	-1.4164137	0.046783626	0.39757857	1.0	3177	tags=36%, list=16%, signal=43%	
GOBP_VASCULOGENESIS	GOBP_VASCULOGENESIS		64	-0.4670501	-1.4158901	0.021912351	0.3972744	1.0	2023	tags=30%, list=10%, signal=33%	
